name,ph_seq,ph_dur
4_htdst_27,SP uo m en sh i l i ang k e AP SP h u ei t ong d e sh i t ou SP AP SP,0.08 0.2975 0.0925 0.22 0.19 0.67 0.11 0.01 0.27 0.1 0.37 0.285 0.045 0.31 0.01 0.02 0.12 0.34 0.05 0.61 0.3 0.14 0.11 0.975 0.085 0.38975 0.189773
4_nn_10,SP uo m en l i ang zh i t ang ch i i g e uan AP SP,0.282608 0.2375 0.0725 0.2 0.2975 0.0125 0.02 0.12 0.14 0.15 0.16 0.16 0.18 0.21 0.12 0.28 0.2 0.27288 0.208912
4_syst_30,t ou z ou l e q ing s i q ve l i ou zh u i g e n i AP,0.15 0.13 0.11 0.18 0.09 0.32 0.19 0.1 0.17 0.06 0.19 0.32 0.23 0.01 0.02 0.12 0.19 0.17 0.14 0.25 0.2 0.41 0.3135
4_yhys_27,zh i d ao uo sh u ei d e SP q ing SP AP SP,0.2 0.2975 0.1225 0.26 0.3 0.27 0.01 0.52 0.1 0.705 0.095 0.35 1.205 0.34 0.225 0.08519
4_slsz_25,SP zh i sh i d ang i ou b a h u ei i f an k ai AP,0.329206 0.18 0.17 0.4175 0.09 0.0625 0.59 0.01 0.02 0.12 0.19 0.16 0.01 0.35 0.25 0.16 0.26 0.17 1.88 0.36675
4_jd_41,SP i ong van d e ai uo SP AP SP,0.09 0.01 0.2075 0.44 0.0925 0.425 0.605 0.895 0.295 0.485 0.05412
4_htdst_21,x ie s an j v SP sh en SP p ang n i d e i an SP h ong l e SP,0.24 0.07 0.15 0.1575 0.1325 0.585 0.285 0.2 0.16 0.06 0.03 0.12 0.1 0.21 0.12 0.32 0.01 0.84 0.31 0.19 0.34 0.05 0.75 0.28213
4_htdst_17,r ang uo SP t ong SP,0.1 0.3675 0.8525 0.22 0.27 1.62 0.30844
4_ckyg_26,SP ie d i b u g uo ie l i SP,0.14 0.02 0.12 0.1 0.1 0.12 0.12 0.2275 0.1525 0.11 1.425 0.61581
4_zgz_26,SP ie x v n i b u h u ei u ei uo t ing l i ou SP AP SP,0.21 0.02 0.15 0.12 0.11 0.26 0.11 0.13 0.39 0.02 0.01 0.01 0.28 0.15 0.19 0.07 0.15 0.01 0.575 0.095 0.35337 0.218277
4_ckyg_10,SP uo i u ei d e i u ang SP AP,0.355261 0.01 0.2975 0.0225 0.1375 0.1125 0.1875 0.2925 0.02 1.155 0.375 0.31575
4_ycjh_20,x i ang h e n i n ao AP SP,0.26 0.01 0.3175 0.1525 0.38 0.2 0.22 0.11 0.315 0.21769 0.42941
4_yhys_6,SP u ang zh e g ao g ao d e t i an AP z ou l e ch ang ch ang d e l u SP AP SP,0.44 0.01 0.02 0.11 0.26 0.12 0.41 0.16 0.51 0.09 0.28 0.22 0.02 0.355 0.325 0.17 0.32 0.09 0.31 0.17 0.67 0.16 0.36 0.1 0.29 0.15 0.695 0.4 0.335 0.492086
4_ycjh_6,SP b u p SP a n i j i ao SP,0.321723 0.18 0.21 0.03 0.44 0.01 0.35 0.19 0.15 0.01 0.305 0.26125
4_jd_32,SP sh ei h ai j i d e SP,0.27458 0.27 0.37 0.15 0.37 0.14 0.4 0.09 0.155 0.33056
4_wzdssl_27,SP t i an x ia q i v l e SP,0.259524 0.14 0.02 0.2475 0.1525 0.2775 0.1625 0.21 0.54 0.08 0.39 0.33425
4_nn_26,SP n i sh ou zh ang d e h ou sh i g an AP,0.141701 0.08 0.17 0.15 0.17 0.1 0.21 0.08 0.15 0.12 0.18 0.31 0.025 0.075 0.15 0.28237
4_nbzdds_37,f ang r en n i k u q i AP,0.12 0.2475 0.1425 0.6 0.06 0.44 0.22 0.5 0.2 0.23 0.3515
4_nbzdds_47,SP n i b u zh i d ao d e sh SP,0.218481 0.08 0.23 0.15 0.47 0.22 0.26 0.09 0.61 0.06 0.43 1.89 0.22369
4_trhxn_11,t u r an m o h u d e SP AP SP i an j ing SP,0.14 0.31 0.09 0.2975 0.1525 0.68 0.18 0.8 0.05 0.36 0.105 0.225 0.16 0.01 0.69 0.17 1.695 0.509578
4_wzqad_18,SP i r an q in ai d e SP AP SP uo m ei r ang n i sh i u ang SP AP SP,0.09 0.33 0.08 0.31 0.18 0.16 0.27 0.07 0.56 0.175 0.285 0.06 0.19 0.1 0.14 0.05 0.33 0.12 0.14 0.4 0.01 0.01 1.685 0.2 0.52 0.05981
4_dance_1,SP h ei an zh i zh ong SP p i ao f u uo d e q i d ai SP AP SP,0.37263 0.17 0.36 0.25 0.1 0.32 0.08 0.28 0.09 0.03 0.01 0.28 0.12 0.01 0.65 0.1 0.21 0.21 0.24 0.09 0.89 0.295 0.545 0.43121
4_nn_48,ai i g e r en x i u ang t a g uo g eng h ao AP,0.5375 0.2825 0.09 0.18 0.11 0.41 0.19 0.2 0.02 0.24 0.12 0.46 0.05 0.23 0.1 0.19 0.13 0.59 0.3515
4_nbzdds_31,SP h ai t ing j i an h u x i SP AP,0.19644 0.11 0.19 0.14 0.22 0.11 0.07 0.5 0.14 0.21 0.2 0.59 0.32 0.49725
4_wzdssl_30,SP uo d e x in zh en d e sh ou sh ang l SP,0.445941 0.3475 0.1625 0.44 0.23 0.39 0.19 0.43 0.14 0.23 0.26 0.68 0.31 1.43 1.645 0.19319
4_yyzbs_22,SP i ou i zh ong b ei sh ang SP AP,0.583265 0.02 0.3475 0.2425 0.18 1.01 0.1 0.19 0.27 0.545 0.27 0.27087
4_yyzbs_14,SP ch eng u ei b i c i d e l u SP d uo x i ang u ang SP AP SP,0.458299 0.28 0.5675 0.0125 0.02 0.15 0.25 0.2 0.22 0.08 0.35 0.13 1.01 0.35 0.08 0.5 0.24 0.01 0.01 0.01 1.06 0.08 0.21825 0.344512
4_ckyg_6,r u g uo b u g ou b ei sh ang SP AP SP j i ou u f a f ei x i ang SP,0.09 0.12 0.11 0.1 0.13 0.66 0.13 0.46 0.15 0.27 0.21 0.83 0.4 0.295 0.085 0.83 0.01 0.02 0.02 0.2 0.28 0.18 0.15 0.76 0.01 0.25 0.72687
4_nn_50,n i b i z i j i g eng zh ong i ao SP AP SP,0.08 0.17 0.1 0.15 0.13 0.1475 0.1325 0.19 0.13 0.46 0.11 0.54 0.02 1.62 0.14 0.19894 0.144626
4_nn_4,n i sh uo d e SP uo d ou h u ei x i ang x in SP,0.07 0.13 0.16 0.15 0.1 0.22 0.35 0.21 0.1 0.17 0.17 0.02 0.12 0.26 0.01 0.02 0.19 0.205 0.600931
4_slsz_12,SP uo b u sh i i d ing i ao n i h u ei l ai SP AP,0.545918 0.3075 0.1125 0.27 0.19 0.25 0.31 0.15 0.65 0.01 0.02 0.09 0.2 0.16 0.01 0.33 0.1 0.855 0.255 0.45656
4_wzdssl_26,d i x ia d e i an l ei SP i t ing b u zh u l e SP AP SP,0.14 0.23 0.2 0.2975 0.0825 0.54 0.01 0.01 0.29 0.245 0.125 0.29 0.18 0.28 0.11 0.61 0.17 0.7 0.16 0.795 0.22 0.538 0.148367
4_nn_29,SP n i z i r an d e j i ou j ie x ia i d uan AP,0.110703 0.04 0.16 0.14 0.2175 0.0425 0.23 0.08 0.16 0.26 0.01 0.02 0.12 0.14 0.17 0.23 0.07 0.13 0.24 0.30319
4_slsz_18,SP zh i sh i ve k an j i an SP AP h ai k uo t i an k ong SP,0.375215 0.2975 0.0325 0.5475 0.0125 0.86 0.22 0.24 0.13 0.01 0.695 0.195 0.49 0.12 0.25 0.17 0.57 0.18 0.02 0.27 0.15 0.855 0.41881
4_nn_37,SP n i b i z i j i g eng zh ong i ao SP AP SP,0.234807 0.08 0.17 0.11 0.15 0.19 0.0975 0.1625 0.15 0.12 0.45 0.1 0.54 0.02 1.24 0.19 0.45606 0.242766
4_ckyg_34,SP ie d i b u g uo ie l i SP,0.478934 0.01 0.1 0.11 0.08 0.13 0.12 0.2375 0.1425 0.12 1.405 0.31394
4_zgz_14,SP m ei d ang uo u ei n i t ai q i t ou AP,0.232268 0.1 0.26 0.13 0.8 0.02 0.02 0.35 0.08 0.1 0.17 0.25 0.19 0.22 0.15 0.245 0.28194
4_hjbj_14,b u z ai q v sh uo c ong q i an SP zh i sh i h an x van SP AP SP,0.22 0.08 0.13 0.21 0.2 0.17 0.18 0.2 0.19 0.3 0.17 0.08 0.69 0.66 0.13 0.26 0.34 0.04 0.16 0.24 0.2 0.935 0.275 0.372 0.326825
4_trhxn_14,SP u ei sh en m e n i d ai uo z ou g uo z u ei n an u ang AP SP d e l v x ing SP,0.7839 0.01 0.03 0.18 0.19 0.25 0.08 0.19 0.86 0.15 0.42 0.14 0.15 0.46 0.12 0.3 0.14 0.01 0.2 0.06 0.02 0.01 0.93 0.36 0.04 0.07 0.16 0.1 0.48 0.17 0.346 0.277098
4_htdst_5,x i ao d e m ei h ao SP AP SP d a d e g an d ong SP AP SP,0.5375 0.0125 0.02 0.06 0.18 0.18 0.28 0.19 0.73 0.35 0.245 0.115 0.07 0.67 0.11 0.24 0.14 0.32 0.1 1.0 0.31 0.33975 0.289887
4_nn_46,SP zh en x in d e d u ei uo h ao AP,0.352834 0.1 0.4 0.15 0.16 0.1 0.18 0.1 0.01 0.25 0.2 0.14 0.215 0.29381
4_yhys_5,g u zh i d e b u van t ing x ia van x ing d e j i ao b u SP AP SP,0.14 0.27 0.14 0.3375 0.0725 0.25 0.16 0.29 0.8 0.18 0.26 0.19 0.33 0.4 0.16 0.3 0.11 0.21 0.32 0.01 0.16 0.14 0.3 0.08 0.35756 0.291315
4_nn_1,SP n i sh uo d e SP uo SP d ou van i q v SP,0.20458 0.06 0.14 0.2 0.18 0.11 0.205 0.335 0.21 0.05 0.04 0.27 0.27 0.18 0.2 0.175 0.556912
4_wzqad_17,SP m ei uo d e r i z i SP AP n i b ie l ai u i ang SP,0.295238 0.14 0.3775 0.35 0.1225 0.16 0.19 0.2225 0.1375 0.475 0.09 0.315 0.11 0.29 0.1 0.31 0.1 0.31 0.38 0.02 1.605 0.836995
4_ckyg_14,SP ie d i b u g uo ie l i SP,0.19 0.02 0.12 0.12 0.08 0.13 0.11 0.1675 0.2325 0.09 1.18 0.55538
4_hjbj_26,SP k an k an n i z u ei j in g ai b i an SP,0.401497 0.2 0.26 0.14 0.17 0.23 0.22 0.17 0.01 0.45 0.2 0.43 0.11 0.25 0.15 0.01 1.45 0.756983
4_wzdssl_8,h ai i u ei n i x in l i d u ei uo i ou x i ang n i an l e SP AP SP,0.15 0.3975 0.37 0.0225 0.35 0.09 0.27 0.18 0.2 0.07 0.36 0.17 0.01 0.17 0.81 0.01 0.02 0.2 0.01 0.32 0.1 0.02 0.14 0.1 0.98 0.32 0.70806 0.450499
4_slsz_1,m ei i ou van in d e j v l i ou SP AP,0.27 0.97 0.02 0.01 1.83 0.42 0.1 0.24 0.15 0.23 0.16 0.01 0.25 0.075 0.35019
4_zgz_17,SP b i an i ong i ou SP AP SP b i an sh i q v zh e SP,0.381995 0.15 0.03 0.3175 0.0125 0.2675 0.0225 1.625 0.185 0.31 0.13 0.11 0.09 0.14 0.21 0.18 0.25 0.15 0.2 1.07 0.49431
4_wzdssl_1,SP in ve d i sh eng l e SP AP SP,0.11 0.3775 0.3225 0.11 0.2 0.22 0.31 0.12 0.785 0.24 0.125 0.05219
4_zgz_9,z ong z ai g u d an sh i SP h ou t i ao u ang ie k ong SP AP SP,0.15 0.12 0.09 0.1 0.12 0.3 0.09 0.11 0.2 0.4 0.06 0.07 0.25 0.23 0.01 0.01 0.01 1.46 0.02 0.21 1.225 0.39 0.11 0.04681
4_nbzdds_19,SP u ei sh en m e h en x ia x in AP SP,0.125442 0.02 0.5475 0.1725 0.1275 0.2225 0.5 0.17 0.51 0.19 0.49 0.19 0.225 0.28056 0.369478
4_nbzdds_45,n a SP g ao k ong l i SP AP SP,0.01 0.53 0.05 0.09 0.47 0.21 0.36 0.01 1.035 0.255 0.325 0.261039
4_wzdssl_29,SP uo d e x in zh en d e sh ou sh ang l e SP AP SP,0.53322 0.3175 0.1425 0.27 0.19 0.24 0.15 0.27 0.13 0.19 0.23 0.58 0.25 0.68 0.15 0.635 0.325 0.37 0.450267
4_hjbj_24,SP h e n i SP AP SP z uo zh e l i ao l i ao t i an SP,0.420522 0.18 0.3 0.13 0.91 0.145 0.35 0.045 0.15 0.41 0.12 0.14 0.34 0.01 0.02 0.34 0.01 0.02 0.22 0.02 1.565 0.726762
4_wzdssl_13,SP in ve j ing zh i l e SP AP,0.13 0.3275 0.2925 0.16 0.26 0.13 0.32 0.11 0.73 0.34 0.35794
4_slsz_14,ch u l e n i zh i uai d e k ong b ai AP SP,0.23 0.3475 0.0625 0.3275 0.0725 0.57 0.19 0.35 0.68 0.09 0.21 0.21 0.26 0.07 0.33 0.31894 0.359705
4_ckyg_12,SP uo n u l i u ei x i ao j i an q i ang SP,0.22 0.01 0.12 0.3175 0.1225 0.71 0.01 0.03 0.31 0.01 0.02 0.09 0.04 0.49 0.14 0.01 0.34538 0.177619
4_wzdssl_24,SP d eng g u ang x i m ie l e SP,0.14254 0.11 0.28 0.11 0.02 0.21 0.21 0.19 0.17 0.33 0.09 0.61 1.205271
4_nn_34,b u i ao q i ou h u ei b ao AP SP,0.11 0.6475 0.0125 0.06 0.23 0.01 0.05 0.51 0.01 0.02 0.14 0.22 0.235 0.464944
4_syst_33,SP b ie g uai uo t an x in AP zh i sh i b u van x ing AP,0.132222 0.1 0.12 0.08 0.2375 0.1425 0.18 0.32 0.2 0.4 0.22 0.11 0.07 0.26 0.02 0.13 0.27 0.25 0.23 0.375 0.27881
4_syst_37,SP q ing sh i i ou f eng in i ou sh SP i v SP AP,0.478186 0.15 0.08 0.3175 0.11 0.0125 0.04 0.19 0.46 0.56 0.01 0.12 0.55 0.07 0.01 0.645 0.155 0.53706
4_yhys_17,SP g u zh i d e b u van t ing x ia van x ing d e j i ao b u AP SP,0.330317 0.16 0.26 0.18 0.2875 0.0825 0.23 0.16 0.28 0.78 0.18 0.23 0.19 0.32 0.35 0.16 0.29 0.11 0.19 0.29 0.01 0.16 0.13 0.265 0.41713 0.221837
4_ycjh_30,z ai i ang g u ang c an l an d e r i z i l i k ai h uai d a x i ao SP AP,0.15 0.3375 0.0225 0.3075 0.0425 0.02 0.19 0.15 0.3 0.05 0.29 0.08 0.22 0.09 0.28 0.14 0.24 0.12 0.18 0.16 0.17 0.16 0.25 0.08 0.25 0.73 0.01 0.03 0.155 0.46069
4_syst_9,sh i j i an sh i r ang r en c u b u j i f ang d e d ong x i AP SP,0.21 0.1 0.12 0.06 0.05 0.17 0.0975 0.0925 0.16 0.08 0.14 0.18 0.1 0.12 0.14 0.17 0.3 0.17 0.38 0.1 0.18 0.09 0.33 0.18 0.165 0.22494 0.204467
4_syst_10,SP q ing sh i i ou f eng in i ou sh i v SP AP,0.244558 0.16 0.1 0.2975 0.13 0.0125 0.04 0.18 0.4 0.6 0.01 0.1 0.2 0.45 0.605 0.145 0.51744
4_yj_1,SP uo z ai m ou n i an m ou ve x ing g uo l ai SP AP SP,0.08 0.22 0.11 0.2575 0.0525 0.22 0.09 0.02 0.24 0.04 0.31 0.49 0.21 0.21 0.08 0.23 0.09 0.75 0.275 0.55294 0.21678
4_nn_11,SP z uo x in f ang SP AP n uan n uan d e h ao b ao m an SP AP,0.167528 0.14 0.13 0.16 0.14 0.15 0.475 0.08 0.225 0.08 0.15 0.14 0.18 0.1 0.16 0.13 0.16 0.13 0.18 0.12 0.87 0.09 0.39863
4_jd_44,g uo l e t ai j i ou m ei r en j i d e AP,0.12 0.38 0.14 0.28 0.2 0.39 0.21 0.01 0.02 0.14 0.32 0.26 0.33 0.12 0.38 0.07 0.615 0.35719
4_zgz_40,m ei d ang uo u ei n i t ai q i t ou AP,0.11 0.26 0.12 0.3775 0.4525 0.02 0.31 0.09 0.1 0.19 0.22 0.19 0.22 0.16 0.21 0.26725
4_zgz_11,x i ang ing z i zh u ei zh e g u ang m eng i ou AP,0.5075 0.0125 0.01 0.27 0.13 0.28 0.12 0.04 0.27 0.11 0.11 0.14 0.03 0.32 0.06 0.41 0.02 0.235 0.31512
4_yhys_2,SP i g e sh en ing c ong r ong d e m ang m ang l u l u SP AP SP,0.13 0.31 0.08 0.24 0.18 0.4 0.25 0.18 0.73 0.1 0.38 0.08 0.18 0.23 0.27 0.18 0.33 0.12 0.62 0.2 0.64 0.25 0.68 0.542638
4_yhys_28,SP i d ing sh i n i l ai sh i t ai x i ao x in SP AP SP,0.14 0.37 0.2 0.43 0.51 0.05 0.17 0.49 0.18 0.47 0.39 0.085 0.185 0.4475 0.3025 0.01 0.28 0.25 0.7 0.31 0.36 0.24125
4_syst_34,SP in u ei n i zh i u ei n i van h e uo i q i AP SP,0.1 0.3375 0.0125 0.02 0.11 0.33 0.18 0.32 0.01 0.02 0.11 0.3875 0.2325 0.14 0.16 0.33 0.27 0.23 0.185 0.207 0.273288
4_yhys_10,SP t ing d ao zh e er AP n i j i ou b ie d an x in SP AP SP,0.12381 0.23 0.7075 0.0625 0.64 0.14 0.07 0.285 0.3225 0.1325 0.26 0.37 0.01 0.02 0.15 0.73 0.11 0.56 0.23 0.875 0.21 0.45625 0.45771
4_syst_13,SP s u ei ve sh i i ch ang i ou q v SP u h u ei d e l v x ing AP SP,0.126463 0.14 0.01 0.1275 0.1425 0.2975 0.0225 0.13 0.35 0.15 0.01 0.02 0.19 0.165 0.225 0.2 0.49 0.01 0.02 0.12 0.21 0.09 0.28 0.18 0.185 0.25206 0.335601
4_yyzbs_4,SP n eng l i k ai d e SP d a f ang SP AP SP,0.347506 0.11 0.24 0.12 0.19 0.22 0.21 0.12 0.925 0.395 0.08 0.17 0.2 0.79 0.39 0.195 0.1265
4_yyzbs_7,SP sh i n i d e m ing z i t ing l i ou z ai uo d e SP AP SP g uo u ang SP AP,0.317415 0.15 0.1775 0.0625 0.22 0.08 0.1 0.15 0.31 0.16 0.19 0.17 0.23 0.33 0.01 0.02 0.15 0.35 0.31 0.12 0.61 0.085 0.245 0.05 0.1 0.78 0.01 0.185 0.215 0.28144
4_yhys_4,t ai n i an q ing d e r en t a z ong sh i b u m an z u SP AP SP,0.13 0.26 0.11 0.01 0.2975 0.1825 0.31 0.11 0.24 0.17 1.1425 0.1775 0.21 0.13 0.26 0.19 0.28 0.13 0.27 0.15 0.29 0.15 0.68 0.18 0.76669 0.181474
4_wzdssl_2,k ou zh ong d e m i an h ua t ang ie r ong h ua l e SP,0.13 0.27 0.12 0.29 0.1 0.11 0.14 0.02 0.4 0.14 0.25 0.17 0.65 0.02 0.15 0.64 0.2 0.63 0.17 0.635 0.464688
4_ckyg_30,SP uo i u ei d e i u ang SP AP SP,0.270091 0.2275 0.23 0.0225 0.1875 0.0925 0.2375 0.1725 0.02 1.49 0.265 0.51481 0.149796
4_wzdssl_15,SP t i an x ia q i v l e AP,0.345034 0.14 0.01 0.2675 0.1525 0.2675 0.1725 0.01 0.76 0.06 0.395 0.296
4_yj_9,SP uo d eng d e r en t a z ai d uo van d e u ei l ai SP AP,0.281678 0.23 0.12 0.28 0.06 0.22 0.15 0.52 0.13 0.19 0.12 0.2 0.13 0.32 0.28 0.07 0.77 0.01 0.02 0.17 0.565 0.09 0.52275
4_hjbj_17,SP n a zh e n i SP AP SP g ei d e zh ao SP p i an SP AP,0.191542 0.21 0.26 0.14 0.55 0.11 0.87 0.38 0.22 0.19 0.09 0.27 0.12 0.28 0.13 0.355 0.165 0.08 0.01 0.735 0.3 0.38644
4_ycjh_15,z ai m ei i ou f an n ao d e j i ao l uo l i t ing zh i x van zh ao SP AP,0.13 0.2 0.14 0.5175 0.0125 0.03 0.17 0.19 0.16 0.24 0.13 0.21 0.37 0.01 0.02 0.11 0.24 0.14 0.15 0.19 0.24 0.1 0.2 0.17 0.27 0.1 0.6 0.145 0.4575
4_trhxn_3,z u ei SP p a t u r an SP AP SP t ing d ao n i d e x i ao x i,0.13 0.01 0.25 0.11 0.04 0.2725 0.1475 0.13 0.14 0.69 0.31 0.48 0.04 0.12 0.16 0.07 0.27 0.2 0.24 0.17 0.22 0.4 0.01 0.02 0.23 1.59519
4_hjbj_11,SP h e n i SP AP SP z uo zh e l i ao l i ao t i an SP,0.242177 0.18 0.3 0.13 0.915 0.12 0.305 0.05 0.15 0.36 0.12 0.24 0.26 0.01 0.13 0.33 0.01 0.02 0.21 0.01 1.375 1.062817
4_slsz_22,SP h u ei t ou c ai f a x i an n i b u z ai AP SP,0.499161 0.24 0.01 0.2575 0.0925 0.23 0.17 0.59 0.14 0.25 1.03 0.01 0.02 0.2 0.28 0.12 0.6 0.15 0.365 0.28375 0.180771
4_ckyg_3,g u d u d ao d i SP AP SP r ang uo h u en m i SP,0.19 0.45 0.15 0.13 0.11 0.39 0.1 0.57 0.34 0.25 0.05 0.16 0.41 0.28 0.21 0.02 1.19 0.2 1.34806 0.241859
4_wzqad_10,SP uo x i ang n i i d ing x i h uan SP x i an z ai d e uo SP,0.12 0.07 0.2875 0.0125 0.02 0.09 0.1975 0.1725 0.16 0.21 0.24 0.2 0.23 0.745 0.345 0.23 0.01 0.02 0.11 0.22 0.06 0.41 0.945 0.35175
4_jd_37,SP zh ong v z ou d ao AP f en ch a l u d e l u k ou SP AP,0.442358 0.11 0.5075 0.3025 0.18 0.37 0.1 0.57 0.35 0.16 0.32 0.15 0.3 0.12 0.31 0.08 0.15 0.14 0.58 0.18 0.87 0.09 0.53837
4_yyzbs_2,SP i ou x ie h ei an SP uo m en SP d ou i i ang SP,0.553787 0.01 0.02 0.18 0.15 0.19 0.24 0.87 0.41 0.41 0.04 0.57 0.41 0.08 0.68 0.45 0.01 1.99 0.28788
4_syst_5,SP van l ai l i ou x ia d e d ou sh i zh en d e AP,0.31907 0.2875 0.0525 0.14 0.4075 0.0125 0.02 0.2 0.44 0.1 0.34 0.14 0.31 0.18 0.175 0.105 0.4 0.08 0.31 0.38675
4_yj_18,SP uo t ing j i an f eng l ai z i d i t ie h e r en SP h ai SP AP,0.25483 0.16 0.16 0.24 0.07 0.03 0.1675 0.2025 0.42 0.16 0.22 0.11 0.2 0.12 0.2 0.14 0.19 0.13 0.2 0.14 0.44 0.05 0.16 0.705 0.09 0.34662
4_nn_0,SP d ou k e SP i s u ei b i an d e SP,0.451769 0.2 0.11 0.17 0.115 0.145 0.15 0.25 0.01 0.02 0.16 0.02 0.25 0.05 0.48625 0.207415
4_slsz_37,h ai i ou sh ei n eng l ai j i ao uo SP AP SP,0.15 0.5775 0.0125 0.04 0.2 0.24 0.16 0.3 0.14 0.26 0.62 0.01 0.01 0.765 0.16 0.145 1.55063
4_jd_28,SP q in ai d e u ei sh en m e SP AP SP,0.441224 0.21 0.2 0.23 0.08 0.46 0.01 0.03 0.26 0.22 0.19 1.155 0.275 0.405 0.250437
4_slsz_2,SP uo d e x in ch eng zh e SP AP SP b an b o d e q ing zh ou SP AP SP,0.330499 0.3075 0.0725 0.19 0.24 0.82 0.22 0.28 0.1 0.59 0.35 0.34 0.07 0.07 0.29 0.09 0.25 0.14 0.17 0.21 0.25 0.11 0.81 0.24 0.29125 0.476667
4_dance_21,b u t ing l SP i ou SP AP,0.09 0.54 0.19 0.35 1.745 0.885 0.01 1.29 0.43 0.55369
4_htdst_31,SP h ai x i ang ai SP AP SP q ve d i ao t ou f ang sh ou SP AP,0.290159 0.13 0.2 0.16 0.01 0.3275 0.7525 0.165 0.19 0.045 0.12 0.29 0.11 0.01 0.6075 0.1125 0.24 0.14 0.29 0.16 1.165 0.115 0.30244
4_slsz_9,zh i sh i d ang i ou i g e r en k an h ai SP AP,0.16 0.17 0.3975 0.07 0.0725 0.73 0.01 0.01 0.26 0.14 0.25 0.11 0.28 0.16 0.18 0.2 1.125 0.355 0.52131
4_nn_12,SP uo x i ang sh uo q i sh i n i h en SP h ao,0.1 0.1 0.2875 0.0125 0.02 0.13 0.12 0.18 0.14 0.28 0.06 0.06 0.17 0.14 0.19 0.05 0.06 0.47744
4_nn_47,SP b u i ao q i ou h u ei b ao AP SP,0.239206 0.09 0.6975 0.0125 0.03 0.23 0.01 0.06 0.14 0.01 0.43 0.1 0.235 0.277 0.368617
4_nbzdds_46,d uo d e sh i SP AP,0.13 0.55 0.07 0.26 0.76 0.08 0.23 0.31169
4_trhxn_8,SP t u r an h ao x i ang n i AP n i h u ei z ai n a l i AP,0.209274 0.19 0.33 0.1 0.2575 0.1425 0.74 0.57 0.01 0.32 0.1 0.355 0.3425 0.1525 0.24 0.15 0.01 0.35 0.12 0.69 0.13 0.77 0.1 0.33 0.39637
4_nbzdds_1,c ai x ve h SP u ei f ei x ing SP,0.15 0.12 0.21 0.19 0.045 0.575 0.01 0.02 0.18 0.23 0.2 1.025 0.31906
4_jd_2,SP i q i an d e i j v h ua SP,0.304739 0.29 0.5575 0.0125 0.02 0.11 0.44 0.37 0.22 0.28 0.19 0.35219 0.193832
4_hjbj_21,n i h u ei b u h u ei h u r an d e ch u x i an SP AP,0.2 0.08 0.18 0.02 0.2375 0.1025 0.22 0.21 0.02 0.15 0.18 0.25 0.14 0.47 0.09 0.46 0.23 0.19 0.23 0.01 1.405 0.22 0.55644
4_trhxn_16,SP uo m en SP AP n a m e t i an n a m e m ei n a m e x i ang x in AP SP,0.18 0.7475 0.1225 0.765 0.155 0.23 0.09 0.14 0.08 0.1 0.12 0.02 0.15 0.22 0.15 0.06 0.12 0.1 0.33 0.09 0.15 0.06 0.1 0.2 0.01 0.02 0.12 0.59 0.37606 0.436825
4_yyzbs_17,SP l i ou z ai uo g uo SP u ang u f a i u ang SP AP,0.15 0.4475 0.0125 0.03 0.13 0.35 0.98 0.35 1.585 0.465 0.02 0.53 0.02 0.19 0.72 4.7375 0.0125 0.82 0.095 0.24362
4_yyzbs_18,SP i ou i zh ong b ei sh ang SP AP,0.963084 0.01 0.01 0.22 0.15 1.03 0.07 0.17 0.22 0.79 0.095 0.32087
4_syst_2,SP sh i j i an zh ao j i AP d e SP AP ch ong sh ua zh e SP AP SP,0.265782 0.2775 0.0225 0.13 0.03 0.12 0.11 0.3 0.18 0.315 0.135 0.02 0.295 0.165 0.35 0.14 0.32 0.18 0.32 0.15 0.275 0.205 0.305 0.20062
4_wzqad_27,SP m ei uo d e r i z i AP n i b ie l ai u i ang SP,0.14644 0.13 0.3975 0.33 0.1325 0.15 0.34 0.02 0.17 0.505 0.36 0.135 0.3 0.12 0.29 0.16 0.56 0.01 0.01 1.835 0.33763
4_nbzdds_39,SP x i ang q ing SP p en d a v SP,0.33576 0.2175 0.0125 0.1 0.15 0.625 0.045 0.03 0.31 0.05 0.64 0.355 0.39234
4_zgz_35,q ve i r an AP x i ang x in c ai h ong SP AP SP,0.2 0.2075 0.3025 0.14 1.69 0.37 0.41 0.01 0.02 0.21 0.14 0.17 0.24 0.2 1.035 0.505 0.30331 0.304694
4_zgz_8,SP uo sh i zh u ei zh u zh e n i d e i an m ou SP AP SP,0.638934 0.07 0.18 0.05 0.3675 0.0125 0.02 0.13 0.16 0.12 0.12 0.13 0.26 0.12 0.29 0.02 0.2 0.04 0.505 0.215 0.24012 0.382154
4_trhxn_9,g uo d e k uai l e h uo u ei q v SP AP,0.11 0.35 0.07 0.23 0.19 0.81 0.07 0.7 0.17 0.89 0.02 0.62 0.19 1.595 0.14 0.16088
4_hjbj_29,SP h ao j i ou SP b u j SP,0.06 0.12 0.44 0.19 0.03 0.605 0.125 0.11 0.28 2.28 0.12538
4_htdst_10,SP m eng l ie ch ong zh u ang h ou l ie l e f eng SP AP,0.171565 0.11 0.3275 0.0725 0.2375 0.1425 0.69 0.1 0.01 0.24 0.14 0.64 0.13 0.32 0.06 0.22 0.17 1.185 0.315 0.30025
4_jd_30,l i ang g e x i ang SP ai d e r en,0.3375 0.0125 0.02 0.08 0.12 0.2825 0.0175 0.01 0.04 0.38 0.14 0.31 0.17 0.402
