name,ph_seq,ph_dur
36_adgy_10,SP b u q i ou d i j i ou t i an ch ang SP AP zh i q i ou z ai SP sh en AP spn ang SP,0.302857 0.12 0.08 0.2475 0.0125 0.02 0.14 0.09 0.11 0.03 0.11 0.16 0.02 0.28 0.19 0.765 0.095 0.435 0.145 0.135 0.145 0.02 0.11 0.17 0.82 0.37 0.25 0.325 0.215 0.05 0.565 0.342964
36_la_26,SP c uo d e sh i j i an h ai sh i c uo d e h ao AP,0.129501 0.16 0.14 0.05 0.05 0.2575 0.09 0.0525 0.05 0.0475 0.1225 0.08 0.14 0.06 0.18 0.36 0.03 0.26 0.2 0.745 0.52412
36_ydt_28,SP uo SP ie b u zh i u ei h e SP,0.17 0.145 0.375 0.02 0.2 0.43 0.15 0.37 0.01 0.04 0.2 0.095 0.23312
36_ydt_42,SP sh i n i r ang uo x i ang i ao m ei SP t i an u ei n i x ie i sh ou q ing g e AP,0.163129 0.18 0.1875 0.0625 0.2 0.1 0.2175 0.1225 0.41 0.02 0.14 0.01 0.02 0.14 0.155 0.065 0.13 0.01 0.01 0.01 0.43 0.11 0.07 0.21 0.22 0.15 0.19 0.11 0.2 0.19 0.08 0.1 0.37081
36_qmnlg_4,SP uo SP zh i d ao m ei l i h u ei l ao q v SP,0.223197 0.05 0.08 0.17 0.1475 0.0825 0.06 0.25 0.69 0.14 0.03 0.42 0.01 0.02 0.11 0.2825 0.2675 0.445 0.528497
36_yxqc_28,g u ch eng l i AP zh ang q i ao sh ang SP,0.09 0.31 0.22 0.1975 0.1025 0.105 0.235 0.13 0.14 0.16 0.01 0.02 0.2 1.1 0.768777
36_qmnlg_19,SP b u j v j ve n i SP,0.282698 0.04 0.4075 0.1725 0.2275 0.1125 0.32 0.17 1.25 0.64369
36_ykndyw_25,SP d ang SP uo SP k spn r en b u zh u d e sh i h ou SP,0.187098 0.15 0.24 0.11 0.445 0.135 0.01 0.24 0.12 0.19 0.08 0.13 0.24 0.19 0.06 0.1 0.69 0.01 0.24 0.51 0.3825
36_mtnh_28,SP uo d uo h ai SP spn a SP h ei an zh ong d ie d ao SP,0.177279 0.1975 0.1025 0.2275 0.1525 0.43 0.12 0.08 0.555 0.525 0.08 0.01 0.53 0.12 0.18 0.13 0.25 0.13 0.485 1.051424
36_yxqc_42,x i ang h e n i i ou s i f ang sh ang q ing v d e f eng g u ang AP SP,0.2075 0.0125 0.0375 0.1125 0.2175 0.0825 0.39 0.01 0.2 0.21 0.05 0.13 0.12 0.14 0.11 0.17 0.17 0.23 0.09 0.06 0.23 0.39 0.07 0.02 0.205 0.35206 0.177596
36_nn_24,SP in u ei uo SP uan SP q spn SP x in r en n i SP AP,0.14 0.2975 0.0125 0.2275 0.4575 0.425 0.17 0.09 0.06 0.34 0.04 0.19 0.18 0.09 0.13 0.18 0.745 0.105 0.62469
36_nbzdds_19,SP u ei sh en m e AP h en x ia x in AP SP,0.440295 0.02 0.4775 0.1925 0.33 0.04 0.24 0.32 0.12 0.405 0.285 0.52 0.22 0.085 0.35381 0.422766
36_zgz_4,n i d e g u ang zh ao l i ang l e SP uo SP,0.14 0.07 0.11 0.07 0.1875 0.0125 0.01 0.15 0.36 0.07 0.01 0.34 0.07 0.315 0.115 0.28 0.786689
36_ykndyw_28,SP zh e sh i SP t i an g ang h ao SP h ei l e SP,0.201406 0.15 0.13 0.275 0.025 0.05 0.21 0.02 0.48 0.06 0.22 0.29 0.09 0.69 0.13 0.21 0.18 0.365 0.39563
36_sjmhynhhxk_0,SP AP spn i an SP spn i an SP b ing zh u ie i ou SP,0.373537 0.115 0.045 0.02 0.255 0.105 0.03 0.02 0.375 0.085 0.08 0.27 0.16 0.84 0.02 0.02 0.235 0.849607
36_yycy_37,SP ve z ou ve m an ch ang d e l in j ing SP AP SP,0.14 0.04 0.14 0.1575 0.29 0.1025 0.1 0.15 0.13 0.05 0.28 0.08 0.17 0.22 0.74 0.105 0.4255 0.252132
36_la_38,q ve r ang SP uo b u an AP SP,0.15 0.19 0.03 0.395 0.125 0.2975 0.1225 0.38 0.21 0.35237 0.25059
36_syst_1,n eng g ou i ong b ao d e j i ou SP b ie l a ch e AP SP,0.15 0.15 0.09 0.5875 0.0125 0.03 0.13 0.36 0.13 0.305 0.225 0.01 0.265 0.115 0.08 0.19 0.08 0.3475 0.2625 0.0975 0.35313 0.404649
36_nbzdds_43,SP u ei sh en m e AP h en x ia x in AP,0.484422 0.02 0.49 0.17 0.34 0.04 0.255 0.295 0.1 0.44 0.28 0.56 0.2 0.11 0.34556
36_nn_47,SP zh en x in d e d u ei uo h ao SP,0.341202 0.13 0.335 0.215 0.2275 0.0525 0.215 0.075 0.02 0.01 0.39 0.15 0.175 0.35025
36_mdlbsy_24,SP uo d ai zh e AP ai sh u q ing d e spn x SP,0.26 0.15 0.08 0.04 0.12 0.095 0.2325 0.135 0.1675 0.08 0.18 0.18 0.04 0.25 0.26 0.74 0.12475
36_ydt_24,zh e x in spn SP b u h u ei SP b i an SP ai q ing i ou d i an t i an SP,0.19 0.1875 0.2425 0.3175 0.6375 0.735 0.07 0.23 0.19 0.01 0.255 0.105 0.1 0.03 0.595 0.715 0.38 0.23 0.2975 0.0225 0.47 0.07 0.01 0.39 0.18 0.02 1.135 0.697329
36_wyy_45,sh en m e d ou spn i AP SP u ei n i SP,0.28 0.2775 0.0925 0.1875 0.1925 0.62 0.03 0.34 0.465 0.155 0.01 0.73 0.42 1.79606 0.489887
36_yycy_6,SP z ai i SP c i zh an r an n i SP,0.485556 0.23 0.3775 0.1525 0.08 0.21 0.17 0.17 0.31 0.07 0.39 0.06 0.56 0.599099
36_zgz_7,SP i ao i an d e r ang r en x i ang k u SP,0.776395 0.02 0.01 0.02 0.3075 0.0925 0.01 0.42 0.34 0.11 0.18 0.45 0.01 0.03 0.25 0.54 1.088045
36_wyy_10,SP uo spn SP i SP u ei n i SP AP SP,0.372766 0.2375 0.1075 0.325 0.28 0.17 0.01 0.58 0.13 0.45 0.24 0.59406 0.275646
36_nn_49,ai i g e r en x i u ang t a g uo g eng h ao SP AP,0.5875 0.1825 0.18 0.18 0.1 0.405 0.185 0.24 0.02 0.205 0.125 0.3675 0.1825 0.1675 0.1125 0.14 0.18 0.465 0.09 0.48256
36_yxqc_38,j i ou ch eng r en i x i ao q ing ch eng SP i j i an z i n an u ang AP,0.14 0.03 0.1275 0.1325 0.1175 0.1225 0.1975 0.3925 0.21 0.01 0.02 0.17 0.11 0.14 0.165 0.065 0.16 0.11 0.04 0.105 0.145 0.13 0.08 0.5 0.01 0.275 0.31206
36_knf_19,n eng f ou x v uo i c i AP ch eng SP q spn SP AP SP,0.08 0.0475 0.2125 0.28 0.2 0.1775 0.2925 0.08 0.26 0.245 0.305 0.19 0.34 0.08 0.1 1.935 0.185 0.49319 0.163628
36_mtnh_21,SP u en z i j i AP SP z ai n a l i SP,0.22 0.01 0.02 0.15 0.1475 0.1825 0.525 0.145 0.21 0.15 0.12 0.15 0.48 0.14 0.575 0.35087
36_mdlbsy_6,l SP i an j i ao b u d ou f u l ang m ing g e d e sh eng AP SP in,0.075 0.125 0.01 0.02 0.12 0.01 0.1075 0.0925 0.1575 0.0425 0.13 0.17 0.19 0.05 0.18 0.12 0.12 0.07 0.17 0.09 0.235 0.255 0.17 0.32 0.05 0.10119
36_adgy_8,b a n i SP f ang z ai x in sh ang SP AP h e q i l e SP sh ou zh ang SP,0.11 0.14 0.1 0.095 0.065 0.12 0.09 0.11 0.08 0.2 0.25 0.24 0.775 0.115 0.3675 0.1925 0.07 0.24 0.1 0.12 0.8 0.52 0.23 0.315 0.185 0.61 0.30806
36_yxqc_16,sh uo sh en m e q ing sh en s i h ai uo q ve b u g an d ang AP,0.16 0.09 0.15 0.1575 0.0925 0.0775 0.1925 0.3175 0.1825 0.08 0.21 0.12 0.12 0.32 0.02 0.17 0.08 0.14 0.1 0.15 0.4 0.05 0.27 0.4135
36_yd_12,SP j i ou s uan m ou t i an AP SP i g e r en g u j i SP,0.361497 0.13 0.01 0.0575 0.1025 0.0975 0.1825 0.5375 0.1925 0.02 0.27 0.335 0.095 0.31 0.09 0.1 0.14 0.4225 0.1175 0.19 0.22 1.11 0.457707
36_qmnlg_23,SP m ei n eng b i an ch eng n i,0.152404 0.14 0.14 0.12 0.22 0.09 0.01 0.33 0.23 0.27 0.06 0.96744
36_nn_6,x i n i d e x i h uan SP,0.21 0.17 0.14 0.17 0.14 0.28 0.26 0.4 0.2 0.215 0.73764
36_wyy_43,n a ai v uo SP h u ei ing SP,0.1 0.99 0.01 0.01 0.33 0.3 0.15 0.02 0.48 0.635 0.48125
36_hsgddj_7,SP d uo sh ao SP g u sh SP i u r en q ing t ing SP,0.251678 0.14 0.22 0.22 0.12 0.08 0.12 0.36 0.62 0.13 0.01 0.32 0.12 0.31 0.2 0.37 0.21 0.29 0.33962
36_ydt_1,SP d eng n i c ong m en q i an j ing g uo SP,0.372041 0.09 0.2175 0.0425 0.1575 0.1525 0.08 0.17 0.17 0.16 0.03 0.13 0.14 0.16 0.15 0.44 0.16387
36_mtnh_18,d ang uo ch ao zh e f an f ang x i ang z ou q v SP AP SP,0.07 0.2475 0.2075 0.135 0.16 0.1 0.18 0.17 0.7025 0.2075 0.17 0.18 0.01 0.39 0.24 0.37 0.29 0.41 0.085 0.64406 0.464966
36_la_57,uo q i ao sh ou i SP spn an AP SP,0.05 0.3575 0.0125 0.02 0.25 0.2575 0.2325 0.19 0.05 0.15 0.285 1.441209
36_nn_29,n i z i r an d e j i ou j ie x ia i d uan AP SP,0.06 0.11 0.19 0.1775 0.0925 0.23 0.06 0.15 0.14 0.03 0.17 0.1 0.1 0.19 0.25 0.15 0.14 0.19 0.32606 0.233333
36_yycy_32,SP uo SP m en t i zh e g uo q v SP z ou r u r en q spn SP AP,0.445873 0.01 0.23 0.04 0.06 0.22 0.21 0.18 0.16 0.18 0.15 0.31 0.765 0.955 0.17 0.31 0.13 0.24 0.09 0.19 0.26 0.64 0.32 0.35656
36_qys_4,h u ei i s i h u ei AP SP i x i ang SP,0.16 0.02 0.0875 0.0925 0.23 0.2875 0.1725 0.02 0.6 0.12 0.06 0.13 0.34 0.01 0.59 0.51656
36_ydt_41,sh i n i r ang uo k an j i an g an k u sh a m o k ai ch u h ua i d uo AP,0.2 0.2475 0.0625 0.12 0.13 0.25 0.13 0.14 0.15 0.1 0.04 0.16 0.07 0.1575 0.1425 0.04 0.24 0.14 0.16 0.15 0.13 0.16 0.11 0.11 0.19 0.24 0.235 0.115 0.14 0.29112
36_yxqc_30,n i x i ao d e x i ang g u ang m ang SP,0.21 0.27 0.2775 0.0125 0.1275 0.0825 0.24 0.28 0.01 0.09 0.27 0.01 0.01 0.07 0.315 0.373037
36_qmnlg_3,m ei SP k an g uo n i SP,0.15 0.32 0.08 0.18 0.2075 0.0625 0.27 0.21 0.96 0.769537
36_qmnlg_24,SP uo SP t ing g uo k ong j ing d e h u ei in SP,0.1 0.07 0.1 0.14 0.15 0.06 0.1525 0.1575 0.3 0.22 0.4225 0.1175 0.28 0.2 0.01 0.15 0.58 1.0625
36_adgy_1,j i an x ia i d uan zh u g u ang SP AP j i ang j ing l u en SP AP SP d i an l i ang SP,0.2 0.01 0.02 0.17 0.1875 0.1425 0.11 0.1375 0.1425 0.32 0.19 0.02 0.77 0.14 0.2025 0.2575 0.01 0.01 0.15 0.2 0.05 0.02 0.78 0.14 0.175 0.085 0.1 0.01 0.38 0.13 0.01 1.02 0.773205
36_mtnh_38,SP uo d uo h ai SP spn a SP AP h ei an zh ong d ie d ao SP,0.413356 0.1775 0.0925 0.2075 0.1425 0.41 0.13 0.05 0.65 0.105 0.4075 0.1175 0.01 0.5475 0.1025 0.1775 0.1025 0.24 0.1 0.585 0.916556
36_wyy_11,SP uo spn SP i u ei n i AP,0.359637 0.2075 0.7225 0.58 0.51 0.01 0.04 0.11 0.145 0.41431
36_ydt_17,SP sh i n i r ang uo d e sh i j ie c ong n a k e b i an ch eng f en h ong s e AP,0.139887 0.17 0.2275 0.0625 0.16 0.1 0.29 0.22 0.03 0.085 0.325 0.0875 0.1025 0.13 0.22 0.03 0.2 0.12 0.18 0.22 0.08 0.01 0.13 0.14 0.14 0.13 0.16 0.09 0.18 0.14 0.105 0.33256
36_yxqc_7,SP n i x i ao d e SP x i ang g u ang m ang SP,0.417868 0.17 0.24 0.2675 0.0125 0.1675 0.0625 0.27 0.05 0.31 0.01 0.01 0.11 0.01 0.11 0.14 0.29 0.403585
36_hsgddj_6,er d a h ai t ai SP spn ing t ai SP j ing SP,0.26 0.13 0.07 0.24 0.32 0.18 0.12 0.16 0.04 0.29 0.21 0.275 0.045 0.22 0.39 0.3705
36_yycy_12,SP ve z ou ve m an ch ang d e l in j ing AP,0.459819 0.07 0.13 0.1675 0.29 0.1025 0.1 0.11 0.15 0.05 0.29 0.07 0.15 0.22 0.9 0.4105
36_trhxn_19,t u r an m o SP h u d e AP SP i an j ing SP,0.21 0.2975 0.1025 0.2375 0.1625 0.48 0.29 0.18 0.7 0.08 0.41 0.45 0.06 0.01 0.53 0.25 1.33 0.46619
36_yxqc_15,SP j i ou ch eng r en i x i ao q ing ch eng SP i j i an z i n an u ang AP SP,0.303628 0.2375 0.0125 0.0375 0.1625 0.1575 0.0925 0.2475 0.34 0.2025 0.01 0.02 0.17 0.11 0.15 0.145 0.115 0.13 0.12 0.03 0.1125 0.1375 0.17 0.05 0.5 0.02 0.24 0.36675 0.194422
36_qmnlg_12,SP uo m ing b ai i an q i an d ou sh i q i SP spn ao SP,0.27 0.01 0.18 0.23 0.05 0.2575 0.0225 0.24 0.25 0.06 0.26 0.04 0.0875 0.2825 0.1425 0.2375 0.16 0.12 0.11 0.64 0.66894
36_la_17,q ve r ang SP uo b u an AP SP,0.15 0.15 0.08 0.355 0.105 0.3 0.16 0.42 0.205 0.30412 0.315057
36_qssymm_28,SP i q v g ao g e q i an x ing l ei,0.455079 0.07 0.17 0.06 0.13 0.39 0.08 0.13 0.2 0.04 0.16 0.13 0.23 0.07 0.11088
36_ykndyw_37,SP r ang AP SP d ai t i s uo SP i ou SP,0.469002 0.11 0.595 0.16 0.125 0.07 0.25 0.07 0.07 0.26 0.4 0.07 0.01 0.125 0.606846
36_yxqc_29,SP r en r u h ai ch e ch eng h ang SP AP SP,0.479252 0.08 0.3 0.2 0.11 0.17 0.28 0.2 0.12 0.15 0.08 0.19 0.925 0.175 0.64237 0.26263
36_nn_38,SP uo x i ang sh uo q i sh i n i h en h ao AP SP,0.399478 0.065 0.195 0.01 0.1175 0.1425 0.1275 0.1825 0.1075 0.3925 0.01 0.07 0.14 0.11 0.18 0.12 0.22 0.28069 0.371247
36_qmnlg_15,SP b u m ing b ai n i SP,0.220317 0.19 0.34 0.18 0.22 0.09 0.31 0.26 1.26606 0.315079
36_ybkjdn_22,SP k e uo u ei c eng x i ang g uo SP d e r en h ai m ang m ang,0.132608 0.21 0.01 0.3975 0.0125 0.02 0.14 0.05 0.44 0.01 0.04 0.08 0.27 0.3 0.08 0.025 0.175 0.16 0.08 0.09 0.15 0.23 0.18 0.28656
36_yd_20,l ei d ao u l i SP z ong h u ei AP x i ang u en n i AP SP,0.14 0.26 0.11 0.33 0.34 0.08 0.175 0.045 0.13 0.18 0.22 0.01 0.45 0.4475 1.3025 0.01 0.01 0.02 0.28 0.12 0.2 0.3645 0.342857
36_syst_12,t ou z ou l e SP q ing s i q ve AP l i ou zh u i SP g e n i AP,0.14 0.13 0.13 0.2575 0.0225 0.3 0.05 0.15 0.07 0.23 0.0675 0.1825 0.235 0.135 0.1 0.01 0.09 0.17 0.16 0.1 0.1 0.09 0.26 0.22 0.21 0.40706
36_yycy_33,SP x spn zh ao zh ao i SP g e SP u ei zh i AP SP an f ang z i j i SP,0.08 0.15 0.0975 0.0825 0.1475 0.1625 0.2775 0.2725 0.05 0.08 0.28 0.66 0.01 0.02 0.24 0.41 0.39 0.29 0.59 0.19 0.245 0.175 0.58 0.25 2.255 0.09556
36_trhxn_13,b i an ch eng SP l i ang b u b ei sh ang d e d i an ing SP,0.24 0.02 0.195 0.245 0.35 0.4 0.09 0.01 0.32 0.07 0.22 0.21 0.24 0.22 0.3 0.06 0.15 0.23 0.05 0.65 0.705 1.006729
36_qssymm_2,j i d e d ang ch u n i n ong uo n ong SP,0.2 0.04 0.12 0.12 0.12 0.3475 0.2125 0.22 0.05 0.14 0.1 0.25 0.18 0.12 0.21 0.666599
36_ykndyw_41,zh i SP n eng ai i g e r en AP,0.1 0.015 0.285 0.05 0.2975 0.2725 0.37 0.19 0.21 0.29 0.21 0.35712
36_nn_23,SP n i sh uo d e SP uo d ou h u ei x i ang x in AP SP,0.283515 0.11 0.05 0.24 0.2175 0.0725 0.23 0.36 0.22 0.07 0.14 0.14 0.01 0.135 0.205 0.01 0.07 0.18 0.165 0.2775 0.180907
36_knf_15,SP q i an sh i d e j ie SP n eng f ou h uan l ai j in sh eng d e spn SP AP SP,0.313016 0.2075 0.0125 0.04 0.23 0.1575 0.0625 0.06 0.25 0.76 0.76 0.15 0.1575 0.0925 0.08 0.18 0.22 0.05 0.26 0.2 0.06 0.23 0.21 0.04 0.45 1.43 0.35 0.61431 0.432676
36_ydt_27,SP n i d e x i ao x i ao q ing x v d u ei uo l ai sh uo SP,0.443424 0.11 0.02 0.02 0.08 0.2475 0.0125 0.02 0.2375 0.0125 0.02 0.17 0.12 0.16 0.17 0.05 0.01 0.32 0.27 0.03 0.08 0.25 0.675 0.821399
36_yxqc_45,SP uo m en b u s an ch SP,0.517846 0.2575 0.0325 0.17 0.1 0.06 0.21 0.31 1.995 0.57479
36_qmnlg_11,m ei SP t ing g uo n i SP,0.1 0.35 0.05 0.16 0.23 0.09 0.31 0.19 1.235 0.25719
36_nbzdds_8,SP d u ei b u q i SP AP,0.156689 0.09 0.01 0.2475 0.0625 0.4175 0.2925 0.455 0.275 0.37912
36_zgz_1,n i sh i h ai sh ang d e SP i an h uo SP,0.09 0.21 0.3475 0.07 0.1525 0.19 0.21 0.2 0.07 0.4 0.18 0.01 0.25 0.21 0.24 0.773888
36_syst_18,sh i j i an sh i r ang r en c u b u j i f ang d e d ong x i AP,0.17 0.0875 0.2 0.0125 0.065 0.2025 0.08 0.0425 0.16 0.1 0.09 0.16 0.21 0.01 0.12 0.18 0.23 0.26 0.37 0.11 0.21 0.09 0.27 0.24 0.12 0.20388
36_yycy_0,SP n i d e SP uan SP an SP sh i x ia i sh i d e c e in SP,0.434399 0.24 0.21 0.18 0.21 0.42 0.38 0.38 0.32 0.26 0.33 0.09 0.22 0.37 0.1675 0.3425 0.24 0.07 0.15 0.26 0.52 0.365 0.490655
36_nbzdds_46,d uo d e sh SP i AP,0.18 0.5075 0.2025 0.13 0.725 0.085 0.14 0.44494
36_hsgddj_24,SP u f a t ang z ai uo x i ong k ou AP,0.18 0.02 0.19 0.12 0.15 0.1275 0.1125 0.01 0.35 0.23 0.01 0.1475 0.2225 0.45 0.48963
36_yycy_20,SP r uo sh eng m ing SP AP r u g uo ch ang d i an ing SP,0.351429 0.14 0.4425 0.2575 0.39 0.44 0.58 0.105 0.405 0.12 0.2 0.19 0.185 0.205 0.26 0.1 0.01 0.01 0.64 0.663532
36_mtnh_33,i b i an sh i q v SP AP SP i b i an z ai x spn zh ao SP,0.14 0.13 0.01 0.145 0.2625 0.3 0.2425 0.45 0.265 0.42 0.055 0.2175 0.1125 0.02 0.19 0.09 0.13 0.2 0.2 0.14 0.565 0.38225
36_ybkjdn_17,SP ie c eng i u ei n ei x ie sh i n i d e m ing SP z i SP,0.17 0.02 0.16 0.1375 0.27 0.0225 0.0875 0.0725 0.09 0.15 0.05 0.2 0.09 0.08 0.05 0.06 0.05 0.14 0.265 0.045 0.15 0.175 0.95846
36_yxqc_23,SP n i sh i uo ou r an t ing u en m ing g an v x in d e g e ch ang SP AP,0.266599 0.11 0.02 0.2975 0.0125 0.0975 0.41 0.1125 0.12 0.16 0.34 0.01 0.02 0.12 0.2025 0.0775 0.22 0.07 0.22 0.15 0.07 0.1 0.15 0.08 0.23 0.26 0.085 0.29531
36_sjmhynhhxk_27,SP c i SP k e SP i SP h ao ve d ang k ong ai d e r en sh ou SP spn eng x ing g u ang AP SP,0.290023 0.15 0.01 0.1 0.13 0.25 0.05 0.01 0.37 0.12 0.22 0.1 0.1 0.15 0.09 0.17 0.19 0.04 0.1 0.12 0.07 0.15 0.085 0.125 0.15 0.02 0.22 0.25 0.07 0.01 0.18 0.28675 0.15771
36_syst_5,SP spn l ai l i ou x ia SP d e SP d ou sh i zh en d e AP,0.06 0.1875 0.0925 0.18 0.3575 0.0125 0.02 0.23 0.38 0.04 0.07 0.315 0.115 0.07 0.24 0.26 0.1 0.17 0.43 0.05 0.195 0.37244
36_mdlbsy_7,x spn z ai ch u ang l ing x i ao j i ou SP spn ing h u ang d e q ing q ing SP,0.15 0.1475 0.0825 0.1175 0.1625 0.01 0.1675 0.0725 0.0775 0.2225 0.01 0.0725 0.1575 0.01 0.06 0.12 0.03 0.09 0.15 0.02 0.14 0.08 0.0475 0.1925 0.1025 0.1675 0.17288 0.492857
36_nn_30,SP uo zh i SP d ao SP AP n uan n uan j i ou SP z ai x i ong t ang SP AP SP,0.222834 0.13 0.14 0.12 0.12 0.06 0.48 0.085 0.245 0.08 0.15 0.13 0.21 0.07 0.04 0.1 0.05 0.09 0.13 0.17 0.01 0.1725 0.1475 0.665 0.09 0.57038 0.132698
36_trhxn_22,g uo d e k spn SP l e h uo AP SP u ei q v SP AP,0.18 0.3175 0.0425 0.065 0.015 0.185 0.855 0.11 0.73 0.16 0.285 0.495 0.1 0.01 0.54 0.26 1.295 0.2 0.86563
36_mtnh_9,SP uo d uo h ai SP spn a SP h ei an zh ong d ie d ao SP,0.07 0.2075 0.1125 0.1875 0.1625 0.415 0.165 0.03 0.555 0.565 0.1 0.01 0.5175 0.0925 0.19 0.12 0.24 0.1 0.575 0.424994
36_la_12,SP uo m ei x i ang j i ou ch an AP,0.469229 0.0675 0.2125 0.19 0.3175 0.0125 0.215 0.285 0.01 0.06 0.21 0.19 0.34594
36_hsgddj_35,SP uo u ei r u g uo f an h ua zh i j ing SP,0.11 0.3075 0.0125 0.02 0.17 0.4 0.11 0.14 0.19 0.29 0.21 0.2775 0.2325 0.28 0.25 0.34 0.79319
36_bjdldrz_2,SP g e i ao d e g e i ao AP c ang zh e t ong h ua d e SP ing z i SP,0.372902 0.12 0.5375 0.0125 0.02 0.1 0.11 0.21 0.3 0.03 0.1775 0.37 0.1325 0.18 0.14 0.12 0.18 0.12 0.23 0.24 0.06 0.14 0.2 0.22 0.13 0.145 0.37256
36_la_24,SP ie sh i SP t u l ao h u en l uan SP,0.612653 0.02 0.16 0.025 0.085 0.16 0.34 0.06 0.2175 0.5125 0.01 0.02 0.07 0.545 0.60038
36_sjmhynhhxk_15,SP r ang x ing g u ang j ia l e SP i d i an c ai h ong AP,0.389206 0.11 0.16 0.22 0.13 0.07 0.02 0.11 0.16 0.13 0.01 0.33 0.1 0.05 0.17 0.01 0.19 0.19 0.2 0.17 0.28 0.55694
36_ydt_47,sh i n i r ang uo d e sh eng h uo c ong c i SP d ou zh i i ao n i SP spn ei h e AP,0.16 0.2175 0.0625 0.19 0.08 0.2675 0.2525 0.01 0.09 0.22 0.14 0.15 0.13 0.17 0.11 0.19 0.01 0.17 0.06 0.17 0.16 0.21 0.01 0.26 0.05 0.115 0.135 0.07 0.13 0.14 0.09 0.424
36_nn_10,SP uo m en l i ang zh i t ang ch i i g e uan AP,0.422222 0.23 0.12 0.2075 0.0525 0.01 0.1475 0.1525 0.165 0.135 0.11 0.19 0.21 0.23 0.12 0.25 0.19 0.33575
36_nn_50,d a c ong x in l i n uan n uan d e SP,0.07 0.1675 0.1325 0.1075 0.1725 0.1275 0.1625 0.14 0.15 0.18 0.11 0.24 0.07 0.175 0.99038
36_wyy_24,SP sh en m e d ou spn i AP SP u ei n i SP,0.272336 0.33 0.3375 0.0525 0.2075 0.1825 0.7 0.03 0.245 0.455 0.72 0.01 0.02 0.27 1.43 0.37381
36_sjmhynhhxk_10,ch uan ve r en h ai AP zh i u ei v n i SP x i ang i ong o SP,0.22 0.5175 0.0925 0.04 0.46 0.21 0.16 0.46 0.12 0.23 0.01 0.13 0.31 0.01 0.165 0.105 0.7 0.02 0.08 0.01 0.03 1.37 0.37825
36_bjdldrz_3,SP h ai z i SP d e h ai z i SP g ai i ao f ei u ang n a er AP q SP,0.28585 0.14 0.1825 0.1775 0.12 0.07 0.09 0.51 0.14 0.46 0.22 0.1 0.46 0.1 0.34 0.01 0.1 0.22 0.45 0.01 0.02 0.12 0.04 0.13 0.2425 0.9375 0.499069
36_qmnlg_1,k an g uo d a h ai q in u en sh a v SP,0.21 0.17 0.09 0.13 0.11 0.245 0.155 0.27 0.22 0.21 0.01 0.08 0.23 0.47 0.34 0.33406
36_ykndyw_1,SP d SP ang x in m an m an k ao j in d e sh i h ou SP,0.4578 0.01 0.09 0.03 0.27 0.5775 0.0425 0.17 0.14 0.22 0.13 0.1925 0.1975 0.11 0.17 0.04 0.7 0.01 0.23 0.3 0.29419
36_ykndyw_20,SP r ang uo ch eng u ei SP n i SP d e i ou k e n eng SP,0.213243 0.03 0.1475 0.32 0.2125 0.02 0.01 0.73 0.53 0.04 0.075 0.115 0.16 0.01 0.01 0.3925 0.2075 0.24 0.05 0.745 1.020404
36_nn_39,n i z i j i q ve b u zh i d ao SP,0.12 0.1375 0.1425 0.16 0.13 0.1575 0.1525 0.12 0.14 0.14 0.15 0.18 0.09 0.6 0.38963
36_yd_21,SP c ai n eng u ang l e SP AP q ing l u SP j i an x in AP SP,0.1039 0.19 0.25 0.12 0.01 0.01 0.55 0.29 0.275 0.11 0.245 0.22 0.47 0.13 0.39 0.04 0.18 0.02 0.3875 0.2825 1.16 0.215 0.79406
36_ydt_19,ai i ao j ing x in l ai d SP i ao k e AP,0.4575 0.0125 0.02 0.14 0.11 0.21 0.1 0.12 0.12 0.03 0.28 0.01 0.02 0.14 0.155 0.397
36_knf_17,n eng f ou b u q ing i sh uo SP z ai j i an SP AP,0.09 0.0375 0.1825 0.13 0.12 0.03 0.22 0.24 0.24 0.26 0.445 0.095 0.14 0.28 0.24 0.04 0.855 0.13 0.47431
36_bllxmx_1,SP i ou g e n v u ang b u d e l e SP,0.16 0.02 0.02 0.16 0.1275 0.0625 0.01 0.01 0.2575 0.1425 0.06 0.17 0.25 0.09 0.335 0.658013
36_qssymm_16,SP spn an l ai spn SP an q v SP spn an SP b u j in,0.572766 0.04 0.1675 0.0425 0.01 0.1 0.06 0.48 0.16 0.115 0.105 0.04 0.185 0.065 0.08 0.14 0.2 0.13237
36_knf_28,SP k e n eng uo h ai m ei SP u ang d i ao SP,0.212789 0.37 0.26 0.22 0.45 0.08 0.17 0.12 0.14 0.22 0.49 0.01 0.01 0.07 0.04 0.78 0.924167
36_ybkjdn_29,SP c ong u ei f ang g uo r en h e zh u s i m a j i SP,0.386349 0.18 0.6275 0.0125 0.065 0.145 0.15 0.06 0.1 0.1 0.1 0.09 0.1 0.13 0.22 0.25 0.06 0.13 0.5275 0.1125 0.265 0.394289
36_wyy_37,sh i q v sh i j ie SP ie SP b u SP AP SP k e x i SP,0.16 0.0675 0.1025 0.0375 0.32 0.11 0.1125 0.28 0.1 0.46 0.12 0.08 0.435 0.09 0.35 0.065 0.18 0.41 0.43 0.82688 0.187098
36_yd_10,SP i ao z uo SP k spn l e d e z i j i AP SP,0.404671 0.01 0.0875 0.0825 0.085 0.085 0.01 0.3875 0.0325 0.3 0.06 0.2 0.17 0.2225 0.2175 0.415 0.115 0.27288
